step,time,pos_error,rot_error,ik_pos_error,ik_rot_error,target_x,target_y,target_z,ik_x,ik_y,ik_z,actual_x,actual_y,actual_z
41,2.8765556812286377,0.058693596951721945,0.14802152746366606,0.04930187191485491,0.012968116440769556,0.29918925139715763,-0.01588716759026017,0.17822219247501994,0.2933542231979486,0.03306818983062197,0.17822232238183264,0.2855747571661388,0.033709000703854006,0.14994138696126835
42,2.944790840148926,0.059640336677410845,0.14354835631719304,0.04952200808463883,0.01319421067940198,0.3020583345462674,-0.016425021053141545,0.17545327632443092,0.29631401313351635,0.032762701563635574,0.17545340684784191,0.28818041722827425,0.03403657246284006,0.14685256392530166
43,3.0149238109588623,0.06084133985783889,0.1424574885254022,0.04995997234886269,0.013480447596835247,0.3051119347538947,-0.017308410012067503,0.172903489560247,0.29945373752737586,0.032330119793191524,0.17290362127990883,0.2905915093461524,0.03433968344990323,0.14421027915397172
44,3.084587574005127,0.06312422962741983,0.15585050066848125,0.05084838555226538,0.013856435926652066,0.3081302971309823,-0.018282920530460847,0.17067452688565754,0.3024403371609743,0.03224610745141864,0.17067466096832443,0.2929945594530392,0.03502711292650893,0.14044840996971075
45,3.1529159545898438,0.06454149573062239,0.1681240190284662,0.05194266516635838,0.014282852323527977,0.3113161856149211,-0.018592473558923298,0.16909688271023499,0.30541152985599074,0.03301349029152908,0.16909701965063467,0.29570305072201986,0.03534900187727881,0.13728254761223832
46,3.2211060523986816,0.06551671311239694,0.17648740779365196,0.05332522463426931,0.01480861567955755,0.31503304900902457,-0.018716030322197926,0.16817303583442733,0.30879508096900365,0.03424307972515096,0.16817317636550558,0.2986934169590698,0.03564947178826698,0.1354645002236536
47,3.2911064624786377,0.06648952338847001,0.18360931702123504,0.05528283885203438,0.01552673327065689,0.3195214161923422,-0.018897875111887147,0.1678012321539758,0.3127847644214952,0.035972971377274524,0.16780137775799553,0.30216699768258193,0.03601112061483262,0.13456445934287
48,3.359394073486328,0.06692254083725008,0.19743305923564894,0.054794947043917054,0.015556915140512436,0.3238216175843814,-0.018189653572409595,0.16763030158308134,0.31719145259462495,0.03620269086808543,0.1676304459173586,0.30605421337746896,0.03641354544081289,0.1332582711312152
49,3.4281041622161865,0.06740291738571519,0.18880468867854452,0.05523075233484077,0.015828382940993636,0.3270559883969224,-0.01816836007336494,0.16732641521216435,0.320362864493662,0.03665534005593096,0.1673265606910773,0.31052207735974974,0.036935877231671924,0.13220795725981982
50,3.4962894916534424,0.06897671607631004,0.18003378528509617,0.05567288225334619,0.01606763314089317,0.3290045334182038,-0.018163223843518417,0.1676692262514799,0.3222083570244206,0.03709328531873353,0.1676693728788852,0.3132304850321258,0.03726899567426493,0.12977152450694351
51,3.564488172531128,0.07063801252258126,0.1742821407082152,0.054210266331669116,0.01573279645601842,0.3299116692219809,-0.018134910562808332,0.1682088772572439,0.3235761438815094,0.03570386816024901,0.1682090201225907,0.3140846383853098,0.03733129032909417,0.12743223606826756
52,3.633166790008545,0.07262253945553719,0.18212934786301493,0.05218855613370931,0.01523298772653899,0.3310194140410042,-0.018075034413818282,0.16824216534607592,0.3252970843936591,0.03379885434256372,0.16824230299743365,0.3141990153622337,0.03731097841504237,0.12438447493516218
53,3.7043778896331787,0.07470785229488168,0.19513512752746703,0.0506863530764429,0.01490757150872505,0.3328744355639165,-0.017624906405116107,0.16817873328519198,0.3275352783883556,0.03277945639044555,0.16817886703704826,0.3143455399405388,0.036899702784103316,0.12058660983755914
54,3.7726948261260986,0.0759563717650361,0.21305358302720573,0.0497966765370697,0.014721296590798558,0.3342183994922586,-0.017187571248256664,0.16784485366233368,0.3290771046490154,0.0323429857994398,0.16784498509547852,0.31465173524008666,0.034788678085723,0.11602800730014054
55,3.841046094894409,0.07737778272669306,0.2363267111733272,0.048874728851132844,0.014592895144056282,0.3370892798099956,-0.01627860129865827,0.16662065603856768,0.332098353671967,0.03234063128002252,0.1666207850534426,0.3149796589393751,0.032250152651283975,0.11055421362670508
56,3.9093995094299316,0.07850009433338041,0.24621020594666787,0.04918487352876159,0.014796166339790072,0.3393786599213393,-0.015894560184204945,0.16564398387116278,0.3342814282058134,0.03302547674200411,0.16564411368424564,0.31605339149948614,0.03064496279897355,0.10688796746521229
57,3.9778213500976562,0.08100782982109477,0.2626278286639036,0.04958845234567154,0.01502446626589628,0.34154479547715444,-0.015372515450828204,0.1645296219570931,0.3362894992694674,0.03393667707745486,0.164529752802831,0.31662527230387527,0.02984170793252226,0.10210398731089716
58,4.046059608459473,0.08093543544537607,0.2644237992022906,0.04962856971101453,0.01513204516864666,0.343377680680806,-0.015447185596893193,0.16325018290318666,0.33815694190274515,0.033906019143580636,0.16325031386571415,0.31857974854710186,0.030035783692766424,0.10106572522105581
59,4.114474534988403,0.0788384633567113,0.25186080942362365,0.04938378410156422,0.015144153756922765,0.34499618172717983,-0.015171914325561038,0.1619715069065781,0.33982332948736305,0.03394019957598005,0.16197163722935232,0.32117517258117645,0.03073139181966377,0.10246563061985076
60,4.182815313339233,0.07705735830098194,0.2405611253476179,0.050598167290409266,0.015597033493494086,0.3467591195754702,-0.015742414465047705,0.16072233778804362,0.3413831010891163,0.03456934319024396,0.16072247129416528,0.32395070999191866,0.03145362841432478,0.10424095627941461
61,4.2535319328308105,0.07727453173771912,0.23760365074665163,0.05094124435413354,0.015773253357759462,0.3481720597709457,-0.015875801512362554,0.1599833160264269,0.34275021968744046,0.03477608913782317,0.15998345043511775,0.3256348393114891,0.03207117313048607,0.10372929775356356
62,4.321817398071289,0.07867603715483734,0.24119797230643839,0.05015267337656752,0.015594475995203787,0.3493724925074696,-0.01577036730460204,0.15918327369358903,0.344169445047496,0.03411168301340721,0.15918340605944847,0.32633725508518946,0.03259052423779512,0.10155931315187489
63,4.389992713928223,0.07973907019271204,0.24766330098017075,0.04939483738176343,0.015458734957896325,0.35128972501860634,-0.015132925922215715,0.15818177157488147,0.3462201353938952,0.03400106659814514,0.15818190195571166,0.32714234966350475,0.03267546698943308,0.09910909476179386
64,4.458147287368774,0.08070924842881641,0.2509403591676109,0.04886426746631462,0.015379916277872448,0.3529350823522752,-0.014348986707816435,0.15763536594180447,0.3479107211141398,0.03425628491113063,0.1576354949196331,0.3285365674483671,0.03327245348402486,0.09721274032454863
65,4.526433706283569,0.08054999736925413,0.25170538594640807,0.04798260389283306,0.01518856909434185,0.3544953314622751,-0.013256470106768978,0.15725444825873985,0.3495610166692462,0.034471748106817995,0.1572545749092398,0.3298920464132807,0.033429164159072676,0.09639861867618592
66,4.5955188274383545,0.07971508797002619,0.25202668915249765,0.04721275380222133,0.015022969838177013,0.356127708524409,-0.012275444923220375,0.15702101291663526,0.3512717274639743,0.034686918406517775,0.15702113753488034,0.33176293003695273,0.03362944207855474,0.09657604481605256
67,4.663728952407837,0.07938509138000771,0.252093870152825,0.04688784859309718,0.015020194899913877,0.35844867247010304,-0.011437053305543735,0.1572091528808741,0.35358822298636505,0.035198194913908486,0.1572092766310942,0.3339758462355715,0.03388952571963244,0.09680571967231333
68,4.732028484344482,0.0790073049795862,0.2494302005471075,0.04725568529085962,0.015242798827714118,0.3608046138750258,-0.010728361999467764,0.1574770576098502,0.35578016894280456,0.03625945286158207,0.1574771822956338,0.33664262563187564,0.034209747044287656,0.09715360512371703
69,4.80020809173584,0.07894811449173422,0.25317600421272735,0.04835999337793415,0.015726892120212926,0.3638784786280834,-0.010325849635580666,0.15730691528080176,0.3585610027593089,0.03774091029144756,0.1573070428296501,0.3390268534728619,0.034464978806621555,0.09723210195270608
70,4.8684375286102295,0.0780814716657948,0.25069107350194236,0.04916569395897052,0.01612541072516293,0.36702406982182045,-0.00992413545887402,0.156569616263327,0.36149127730304104,0.038929254079565205,0.1565697458995583,0.34235092033114933,0.034820819907150594,0.09752860610090028
71,4.936749696731567,0.07857497418868183,0.24947935139720867,0.05099149879350722,0.016854222476039866,0.3699282523301038,-0.009772730813788277,0.15631730826419823,0.3639314006681486,0.04086491051491796,0.15631744263508057,0.34549341566888664,0.035157226822915624,0.09666612023868071
72,5.005024671554565,0.07997486757107254,0.2526345403208753,0.05172770545668366,0.017221179515776345,0.372397506982101,-0.009454645608256134,0.15586936408538488,0.3661911028216645,0.04189938110038831,0.1558695003572516,0.34731468008492616,0.03583140367567671,0.09491032063726179
73,5.073219537734985,0.07909610448693048,0.24854775020658723,0.05257152208708625,0.017654506011532952,0.3753973237419129,-0.009118681613922465,0.15421482838614542,0.36895907835609626,0.043057116711410694,0.15421496683864722,0.3496969118275006,0.03657318913318015,0.09498700114196039
74,5.14141583442688,0.07996077561119093,0.24703499025374498,0.05259399457598049,0.01777154648680559,0.3774751743735351,-0.009060491528766337,0.15273358651217683,0.37106505378872595,0.04314141092245935,0.1527337250339478,0.35223547125759364,0.03831489273322905,0.09346929718892046
75,5.209648132324219,0.08188914266488702,0.24956807657569005,0.052456150537686735,0.017828730248229663,0.37946934670260923,-0.009021905941938906,0.1511601395025381,0.3731358977137684,0.04305049704773606,0.15116027768067186,0.35390528902824975,0.04095996318079666,0.09154367029637012
76,5.27792763710022,0.08357062176099425,0.25619653416032045,0.05255221963282409,0.017945486134553486,0.3812728274327898,-0.009072706836220117,0.15022074669552196,0.3749591771491725,0.043098871713921474,0.1502208851368255,0.3556076836804789,0.04215663299696907,0.08938569135776461
77,5.346174716949463,0.08533275197360851,0.25741784166506765,0.05279249964959686,0.018148611355132613,0.38361604070506816,-0.009292619364171431,0.1502744355664992,0.37731164201150164,0.04312209780902236,0.1502745746529896,0.3574499778554001,0.04238823676201489,0.08761579829755567
78,5.414364337921143,0.0857982225900563,0.2558116630796142,0.05305656318593325,0.018365070284678472,0.38598577860726613,-0.009398828762941389,0.15071574139105304,0.37966505833133257,0.043279889826986266,0.15071588117809148,0.35991752256804876,0.0421976470304962,0.08731554649873537
79,5.482611179351807,0.08618413707638456,0.2595360447178017,0.05384681194624584,0.018751664189329314,0.38838420152442843,-0.009334709551064701,0.1507074538412877,0.3818807227548143,0.044117922943953,0.15070759568196687,0.3621387565253834,0.042473422895668356,0.08703014616590846
80,5.552440404891968,0.08683289263388828,0.2627830593631883,0.05543379252652891,0.019472220634119596,0.39190591148236864,-0.009182936415033208,0.15111669853553544,0.3850023982434796,0.0458193077102153,0.1511168444882296,0.36470070075695127,0.04279149837290669,0.08709728053577392
81,5.620651006698608,0.08726111019483969,0.266023916083952,0.05716314359710475,0.020289273963698208,0.39623268731127215,-0.008641342435594685,0.15120197987076323,0.38883418184451396,0.048040992579284014,0.15120213028170953,0.36815790683124866,0.04373435614937276,0.08730288558006857
82,5.689052104949951,0.08893624350621819,0.2710147500928901,0.0578869634560126,0.020722968237628165,0.3996613243962097,-0.008777465780943051,0.15146709880714262,0.3921452101973392,0.04861947286114899,0.15146725111434486,0.3717052051364461,0.04418029945538642,0.08571311865304834
83,5.7572267055511475,0.0908809226856981,0.2655913754560191,0.05751895291926901,0.020787029694577634,0.40288625465208794,-0.009365226900754028,0.15184084035440973,0.39563217618159163,0.04769446369120451,0.15184099176669716,0.37517569537935713,0.044616586880687044,0.08418412750297033
84,5.825350046157837,0.0903888561625241,0.24907461267481354,0.05635934718097058,0.020491902872668145,0.4045793766841868,-0.01022192538237119,0.15153989182166333,0.3978133644279322,0.04572981357890994,0.15154004029391382,0.378895608624922,0.04508422410830466,0.08481868675788788
85,5.89582085609436,0.08827505564301537,0.23016759029717254,0.054745606744055916,0.019974945478665792,0.4052986742740331,-0.010671700003724999,0.15080844785316444,0.3990537926403498,0.04371656078052215,0.15080859217660328,0.3817254568631091,0.04543996544550158,0.08686886801259275
86,5.964020013809204,0.08667639458366797,0.22206017075499784,0.054487722006311204,0.020026129675082445,0.407923130569107,-0.010793659607458345,0.149803706784456,0.4018142165261388,0.043350527694892345,0.14980385046022648,0.38431801245091357,0.04576587725278304,0.088512479297932
87,6.032674312591553,0.08575952459155253,0.21933927210827578,0.05513636539796327,0.020360586231072272,0.4099084550295786,-0.010884473834618647,0.14931945185782747,0.403679204175226,0.043898874210842535,0.14931959722966048,0.3872966498091884,0.04614032632747022,0.08938970557671874
88,6.100877046585083,0.08730007327818005,0.22533139271000915,0.05593041360221408,0.02085133534082789,0.41362725372266274,-0.010490421402231966,0.14878328576868421,0.4071913435116039,0.045068468304530415,0.14878343319847742,0.3891850576163833,0.046377728201910565,0.0872211593882655
89,6.169091463088989,0.08800073876373547,0.22302722640807596,0.0568379076114896,0.02126984652251872,0.41518656436662416,-0.010266569759738213,0.14930224292150757,0.4084970736596081,0.046176308052351955,0.14930239269703213,0.39226700797831887,0.04676516970094024,0.08632443213059644
90,6.237400054931641,0.08814036722865144,0.22137269984274988,0.05738301661229367,0.021578718448016405,0.41716461781850084,-0.010498343229174738,0.14925038381243155,0.41039874739472204,0.04648440497510673,0.1492505350205438,0.3944690495719168,0.047041993093459696,0.08645910087407858
91,6.306475877761841,0.08813346648611371,0.21993840324732022,0.05653650040231753,0.021393360090660955,0.4193376724369603,-0.00975934037924377,0.14922573754965368,0.4127265522892695,0.04638929244571331,0.14922588654437627,0.3965165993141966,0.0472993963968948,0.08605131951596118
92,6.374737977981567,0.08736074484378074,0.21260379215298167,0.055872308415530994,0.021164944367401097,0.4193810326868649,-0.009906955005874133,0.14865172432878157,0.4129687934681753,0.04559618036376803,0.1486518716106262,0.3983291288891795,0.04752725307744031,0.08628162870599371
93,6.443502187728882,0.08644538552400316,0.21044133771236953,0.05421956018669156,0.020621620950571157,0.42041222303948755,-0.009098520376720137,0.1473289885525479,0.41433143207176737,0.04477897667004996,0.14732913152063534,0.39898357174321997,0.04760952614123995,0.08570257341964096
94,6.511765241622925,0.0852065320650572,0.20508459120617323,0.0535546461727987,0.020379568505065056,0.42034711976395644,-0.009325316783912633,0.14620980912973816,0.4144724693693558,0.043906145805564734,0.14620995038352264,0.39992334026383297,0.047750847148968094,0.08633215179254032
95,6.579941749572754,0.08452600439284542,0.20227914360039864,0.05327705146087205,0.020305180612716352,0.42078334145652924,-0.00931647852876311,0.1449678520781374,0.4149875386219139,0.04364438326413943,0.14496799261386156,0.40006376194837495,0.047849448250046285,0.08625327757448967
96,6.648078680038452,0.0852918867692725,0.20285071368314866,0.05438134211123363,0.020701166320038395,0.4202907430733368,-0.010126104004944708,0.14469895155157053,0.41432062999474617,0.04392653811019431,0.14469909498441816,0.3998171131237747,0.04782998286696742,0.08556665563938587
97,6.716320753097534,0.08585380372290728,0.20322860541788784,0.05512089314229532,0.020967225004304108,0.4200545636153805,-0.010413362448153295,0.14506018754423164,0.41393339842357624,0.04436659919365376,0.14506033290707798,0.3997342870326682,0.04781957121722073,0.08533676324506984
98,6.784830570220947,0.08572324045266425,0.2036783805226858,0.055910753813245374,0.021280531479786296,0.42040529729227893,-0.010448423901911509,0.14471709697054785,0.4140924181266205,0.04510479336390845,0.1447172443852881,0.3997342870326682,0.04781957121722073,0.08533676324506984
99,6.8534862995147705,0.08551103486717679,0.20467492905569823,0.056691592535873414,0.021520451292961866,0.4195569009474988,-0.010449342971829183,0.14469950156523348,0.41302632502006753,0.04586484922061217,0.14469965099928,0.3997342870326682,0.04781957121722073,0.08533676324506984
100,6.921746492385864,0.08520885279741938,0.2066639533846356,0.05634724353696899,0.021416425972491538,0.420075411276997,-0.009798958177536132,0.14472440783478735,0.4135506143720491,0.04616923707245937,0.14472455635070455,0.3997342870326682,0.04781957121722073,0.08533676324506984
101,6.990240573883057,0.08524319841240709,0.20782434040305,0.05632863985639095,0.021414472251202177,0.420217095947352,-0.009616091342826046,0.14490187115926734,0.41367230826773416,0.04633103925631797,0.14490201961928803,0.3997342870326682,0.04781957121722073,0.08533676324506984
102,7.058849334716797,0.08658366120311772,0.2085772806936837,0.057114252987752745,0.02171163947977983,0.42025370124087713,-0.010362586984005173,0.1458385123240319,0.4136068790409243,0.0463635767234815,0.14583866285127703,0.39965111105724876,0.04780911558236593,0.08510699920611768
103,7.127038240432739,0.08737508444050497,0.2101039039092038,0.05679243084546805,0.021615606282839137,0.4206636936243,-0.010591687548682081,0.14635851606551936,0.4141392249457799,0.045824724157291115,0.14635866577081322,0.3995675853933331,0.047798615987018164,0.0848773640634505
104,7.195329189300537,0.08818851978540253,0.21047558770942335,0.057134171184803254,0.021716251059082647,0.42020288762951674,-0.01123564685541958,0.14705738604970958,0.4136720169257276,0.045524032889995694,0.14705753666589144,0.3995675853933331,0.047798615987018164,0.0848773640634505
105,7.2635486125946045,0.0883383664077281,0.21062416005560108,0.05678272914385891,0.021583072728768093,0.4201705596131894,-0.011020214624190276,0.14748351071385482,0.413696452041598,0.04539223311701218,0.14748366040862967,0.3995675853933331,0.047798615987018164,0.0848773640634505
106,7.331676959991455,0.08981469811723627,0.21790949494962306,0.0572077878370166,0.02175339658126333,0.4203510614592202,-0.01144687326735391,0.1478656771718731,0.4138294269934939,0.04538796880225872,0.1478658279875039,0.39914471865749723,0.047745459471655816,0.08373114070531357
