idx,t_x,t_y,t_z,m_x,m_y,m_z,e_x,e_y,e_z,e_norm,t_q0,t_q1,t_q2,t_q3,t_q4,m_q0,m_q1,m_q2,m_q3,m_q4,e_q0,e_q1,e_q2,e_q3,e_q4
266,0.42920816621288405,-0.03267863618848432,0.20668207280820786,0.42995510546906035,-0.029451853792410637,0.17043934195663477,0.0007469392561763044,0.0032267823960736852,-0.03624273085157309,0.03639375746558187,4.780388160799391,21.68668531282595,-14.461358022980168,-12.810873113420502,0.1714670131937455,4.3076923076923075,23.384615384615383,-10.197802197802197,-11.472527472527473,-0.13186813186813187,-0.4726958531070835,1.6979300717894326,4.263555825177971,1.3383456408930297,-0.30333514506187736
87,0.37892382169398103,0.04841981322118566,0.2168305243554708,0.38421111406711755,0.048008246205377324,0.19531831819899723,0.005287292373136521,-0.0004115670158083354,-0.021512206156473562,0.022156260103324027,-8.100665618545795,-4.498774355441416,8.369801079897186,-3.0178086034432963,-0.16764133788732788,-7.912087912087912,-1.054945054945055,8.967032967032967,-3.208791208791209,-0.13186813186813187,0.18857770645788285,3.443829300496361,0.5972318871357807,-0.19098260534791267,0.03577320601919601
76,0.39030996386807176,0.04997879826888888,0.2256273686123238,0.3905023442422826,0.04888263327809408,0.1903092558436253,0.000192380374210821,-0.001096164990794804,-0.035318112768698506,0.035335643158685114,-8.090747885473556,1.1332445428011129,2.335733054364956,-6.311095602791075,-0.17038821954554564,-7.912087912087912,2.3736263736263736,7.032967032967033,-4.791208791208791,-0.13186813186813187,0.17865997338564377,1.2403818308252608,4.6972339786020765,1.5198868115822837,0.03852008767741377
280,0.43703520966600384,-0.020344913404723677,0.21160568656733472,0.4389972592378053,-0.017192888523988793,0.17008335977807496,0.0019620495718014608,0.003152024880734884,-0.04152232678925977,0.041687990133431205,2.9208979431715067,26.293129257296716,-20.220754046132818,-14.522963175924104,0.13376329944358106,2.4615384615384617,28.395604395604394,-15.648351648351648,-12.87912087912088,-0.13186813186813187,-0.4593594816330451,2.1024751383076783,4.57240239778117,1.643842296803225,-0.26563143131171296
144,0.34175277317328756,0.006257944281542735,0.2214957964993567,0.347797329553979,0.005223887750786439,0.2034804304333918,0.006044556380691457,-0.001034056530756296,-0.018015366065964877,0.019030484734732227,-1.1856991248590483,-23.976266841664792,21.655914693214648,6.68536108659531,0.015353822825155631,-0.967032967032967,-20.395604395604394,21.978021978021978,6.373626373626373,-0.13186813186813187,0.21866615782608123,3.5806624460603977,0.32210728480733053,-0.31173471296893673,-0.1472219546932875
178,0.3497138286826883,-0.02768036422025355,0.24490527996047057,0.3511406361396473,-0.023997700654102824,0.21390547289273704,0.0014268074569590006,0.003682663566150726,-0.03099980706773353,0.0312503732569291,5.081988979009872,-19.818655930711902,15.51364608497988,2.327653452614571,0.17438021837478976,4.395604395604396,-18.98901098901099,19.956043956043956,3.8241758241758244,-0.13186813186813187,-0.6863845834054763,0.8296449417009129,4.442397871064076,1.4965223715612535,-0.30624835024292163
167,0.3444950117426571,-0.01743897508410398,0.23953749708584865,0.35124493689498315,-0.020151728638469424,0.2126938912465401,0.006749925152326031,-0.002712753554365444,-0.02684360583930856,0.027811862502624424,3.2602698393573153,-22.683215758168018,18.212955512699445,4.297834675198352,0.1291510759221658,3.6923076923076925,-18.98901098901099,19.956043956043956,4.263736263736264,-0.13186813186813187,0.4320378529503772,3.694204769157029,1.7430884433445115,-0.034098411462088585,-0.26101920779029764
286,0.43922386413934356,-0.014459969426847718,0.21540108978972422,0.44189924662858937,-0.01731762129286408,0.16984270063518753,0.0026753824892458145,-0.0028576518660163603,-0.045558389154536694,0.04572625797074714,2.0647582648226956,27.76150411557584,-22.488657078474432,-15.121016350175276,0.11668414000796239,2.4615384615384617,30.24175824175824,-17.75824175824176,-13.23076923076923,-0.13186813186813187,0.39678019671576603,2.480254126182402,4.730415320232673,1.8902471194060464,-0.24855227187609424
179,0.35030249037857564,-0.02854648128124978,0.2452135513624791,0.3586234907693897,-0.02704221348780196,0.2237062125297303,0.00832100039081407,0.001504267793447818,-0.0215073388327488,0.023109900319235408,5.2303834464138435,-19.498879824176345,15.249429688967869,2.1376117180031513,0.1780068398925914,4.835164835164835,-15.56043956043956,15.736263736263735,1.89010989010989,-0.13186813186813187,-0.3952186112490086,3.9384402637367852,0.48683404729586677,-0.24750182789326125,-0.30987497176072326
188,0.35637715649332186,-0.035734404189956555,0.246462588432708,0.35905637504953003,-0.03352356395012594,0.22175772910452418,0.002679218556208174,0.0022108402398306123,-0.02470485932818381,0.02494786766566103,6.413932468011089,-16.247640752124333,12.78412561831283,0.40203275055640214,0.20650693235556228,5.978021978021978,-15.032967032967033,15.736263736263735,1.6263736263736264,-0.13186813186813187,-0.4359104899891113,1.2146737191573003,2.9521381179509056,1.2243408758172243,-0.3383750642236941
