idx,des_x,des_y,des_z,ach_x,ach_y,ach_z,exp_x,exp_y,exp_z,err_x,err_y,err_z,err_norm,q0_cmd_deg,q1_cmd_deg,q2_cmd_deg,q3_cmd_deg,q4_cmd_deg,q0_meas_deg,q1_meas_deg,q2_meas_deg,q3_meas_deg,q4_meas_deg
54,0.3064391761017606,0.009216634088234745,0.16036160724054277,0.29994364059476364,0.009628552982573528,0.1431227044864304,0.3060334498102673,0.009184599998138898,0.16075414784366865,-0.006495535506996941,0.00041191889433878255,-0.017238902754112356,0.01842664990886607,-2.0098663886783315,-38.565802453173795,44.51725665388725,10.43581323789475,1.3234696657517897,-2.1538461538461537,-39.120879120879124,47.42857142857143,12.571428571428571,1.3186813186813187
55,0.3065575723960643,0.009216634088234745,0.16036160724054277,0.3004387749779575,0.009647180762546115,0.14202087752540682,0.3060013014329457,0.009180458835988873,0.1605515347733239,-0.006118797418106781,0.0004305466743113693,-0.01834072971513595,0.019339271412497982,-2.009219793251338,-38.57383037433698,44.60174572426903,10.365473243016343,1.3234308584894965,-2.1538461538461537,-38.68131868131868,47.42857142857143,12.307692307692308,1.3186813186813187
56,0.3064391761017606,0.009216634088234745,0.16036160724054277,0.30052250445041406,0.01005243117498093,0.14224459894699285,0.30578981006725786,0.009178858404641943,0.16058051885782748,-0.005916671651346517,0.0008357970867461841,-0.018117008293549924,0.019076990058932715,-2.0104643609597717,-38.70980738279147,44.72049691317544,10.343341348645966,1.3233238379813117,-2.241758241758242,-38.68131868131868,47.42857142857143,12.219780219780219,1.3186813186813187
57,0.30608445447493293,0.009216634088234745,0.16036160724054277,0.3006282918733699,0.01086124692048458,0.14211311725057335,0.3054446952517062,0.009171949209161138,0.16057264081811726,-0.005456162601563008,0.0016446128322498352,-0.01824848998996942,0.019117579570037357,-2.011658738847072,-38.90483542079505,44.85248296515517,10.402664691853815,1.32590794114211,-2.4175824175824174,-38.59340659340659,47.42857142857143,12.131868131868131,1.3186813186813187
58,0.30549480743978563,0.009216634088234745,0.16036160724054277,0.3006113183663142,0.011262917464783407,0.1421131183164423,0.3048303747217073,0.009159431680571971,0.16056787381879037,-0.004883489073471414,0.0020462833765486615,-0.01824848892410047,0.019001133892504195,-2.0137625879517658,-39.24222302953539,45.0474914034791,10.563971135223579,1.3310874016618677,-2.5054945054945055,-38.59340659340659,47.42857142857143,12.131868131868131,1.3186813186813187
59,0.3046725620637821,0.009216634088234745,0.16036160724054277,0.3006113183663142,0.011262917464783407,0.1421131183164423,0.303994006436346,0.009158999331384428,0.16055344458698187,-0.004061243697467909,0.0020462833765486615,-0.01824848892410047,0.018806603203140638,-2.0200886269352085,-39.68953043634726,45.274108241006836,10.839326585730701,1.333486443571969,-2.5054945054945055,-38.59340659340659,47.42857142857143,12.131868131868131,1.3186813186813187
60,0.30362096337377353,0.009216634088234745,0.16036160724054277,0.3006113183663142,0.011262917464783407,0.1421131183164423,0.30292945179578445,0.009167841955771165,0.1605260761782643,-0.003009645007459316,0.0020462833765486615,-0.01824848892410047,0.01860786357272327,-2.03013106085409,-40.259425830241774,45.56283101149268,11.190145198043803,1.333104860307478,-2.5054945054945055,-38.59340659340659,47.42857142857143,12.131868131868131,1.3186813186813187
61,0.3023441615493594,0.009216634088234745,0.16036160724054277,0.3006113183663142,0.011262917464783407,0.1421131183164423,0.301639104979617,0.009178154768719972,0.1604793608573617,-0.001732843183045174,0.0020462833765486615,-0.01824848892410047,0.01844444006109112,-2.042324113271971,-40.9513660989087,45.91338466645775,11.616092703176092,1.3326415598194972,-2.5054945054945055,-38.59340659340659,47.42857142857143,12.131868131868131,1.3186813186813187
62,0.30084719554402545,0.009216634088234745,0.16036160724054277,0.3004497325618151,0.011255846123818278,0.1420388298954336,0.3001295413913178,0.009189664600210198,0.16040583567732736,-0.00039746298221032816,0.002039212035583533,-0.018322777345109176,0.018440187965059963,-2.0566196637799297,-41.762620467878286,46.32438572390257,12.115488090392867,1.3320983704935003,-2.5054945054945055,-38.68131868131868,47.51648351648352,12.131868131868131,1.3186813186813187
63,0.2991359731986961,0.009216634088234745,0.16036160724054277,0.30015085199472974,0.01124276199105703,0.14358927972399543,0.298402993948583,0.009200653962521142,0.16030822620388901,0.0010148787960336247,0.0020261279028222848,-0.016772327516547336,0.016924719896399012,-2.0726949395783616,-42.7080579094684,46.833557792612865,12.635023137836823,1.3315041839546164,-2.5054945054945055,-39.120879120879124,47.51648351648352,12.219780219780219,1.3186813186813187
64,0.2972172479261852,0.009216634088234745,0.16036160724054277,0.2993367941484007,0.011207135503284758,0.14380761109491685,0.296529406871366,0.009213363586675115,0.16054706458271778,0.002119546222215496,0.001990501415050012,-0.016553996145625915,0.016807419803789685,-2.0905574837236527,-43.779901123485594,47.33252114912092,13.22669330857975,1.3308764492930982,-2.5054945054945055,-39.56043956043956,47.604395604395606,12.659340659340659,1.3186813186813187
65,0.29509859205856115,0.009216634088234745,0.16036160724054277,0.298360569670751,0.011164412280658021,0.1439422157429711,0.29442419731763436,0.009221632663864665,0.16043660088283102,0.003261977612189826,0.001947778192423276,-0.016419391497571656,0.016853212007799455,-2.1095962574992453,-44.88280453101768,47.76067667834341,14.119589352060204,1.3302394728264504,-2.5054945054945055,-40.08791208791209,47.78021978021978,13.098901098901099,1.3186813186813187
