idx,t_x,t_y,t_z,m_x,m_y,m_z,e_x,e_y,e_z,e_norm,t_q0,t_q1,t_q2,t_q3,t_q4,m_q0,m_q1,m_q2,m_q3,m_q4,e_q0,e_q1,e_q2,e_q3,e_q4
33,0.43439390102641234,-9.212094920475294e-06,0.22646521027781352,0.43815375648052746,-0.0015769561885462914,0.19618939368066587,0.003759855454115113,-0.0015677440936258161,-0.030275816597147648,0.03054863998941784,0.00019030261594135754,24.252318631823428,-22.31622894858334,-11.292593424744355,-0.007552497963304848,0.21978021978021978,26.285714285714285,-19.428571428571427,-10.417582417582418,0.26373626373626374,0.21958991716427842,2.0333956538908566,2.8876575200119134,0.8750110071619375,0.2712887616995686
154,0.3417557241440691,-9.212067447663373e-06,0.22646960609482525,0.3450543313478388,-0.0012204790323092898,0.21675664081644483,0.0032986072037697323,-0.0012112669648616265,-0.00971296527838042,0.010329069253517002,-0.00033973907734895583,-22.981191278476683,16.23860127267367,13.179151157615392,0.010749176191967498,0.21978021978021978,-21.186813186813186,16.52747252747253,13.054945054945055,0.26373626373626374,0.22011995885756874,1.7943780916634964,0.28887125479885967,-0.12420610267033716,0.2529870875442962
196,0.3850909706556091,-9.212318467004537e-06,0.22646003985924576,0.3857411216915825,-0.0013762582371708418,0.20389488394976416,0.0006501510359733786,-0.0013670459187038373,-0.022565155909481605,0.02261587433933596,-2.6195049125990655e-05,-3.0797868387682024,2.6330974203658046,1.3117111320351578,0.0008622979744979199,0.21978021978021978,-2.10989010989011,5.538461538461538,2.1538461538461537,0.26373626373626374,0.21980641482934576,0.9698967288780924,2.9053641180957337,0.842135021810996,0.2628739657617658
3,0.39606165749265065,-9.21230418120356e-06,0.22645932537138913,0.3967490424981768,-0.0014184067035380658,0.20116222816314575,0.0006873850055261199,-0.0014091943993568621,-0.025297097208243385,0.02534563974659776,2.6473459028828053e-05,2.3373866039898292,-1.8949417870987342,-1.257953815998849,-0.0009793147831998212,0.21978021978021978,3.340659340659341,1.4065934065934067,-0.3076923076923077,0.26373626373626374,0.21975374632119093,1.0032727366695116,3.301535193692141,0.9502615083065413,0.2647155785194636
107,0.38045084892131026,-9.212316481088765e-06,0.2264603940062945,0.385594009564786,-0.0013757032107651593,0.20704207463256574,0.005143160643475753,-0.0013664908942840706,-0.01941831937372876,0.020134312157828706,-5.6177722925126244e-05,-5.2978306416070655,4.29396099607444,2.615962134862841,0.0019303294622231115,0.21978021978021978,-2.2857142857142856,4.923076923076923,2.5054945054945055,0.26373626373626374,0.2198363975031449,3.01211635589278,0.6291159270024833,-0.11046762936833554,0.26180593427404064
14,0.41264357697317583,-9.212232682039305e-06,0.226459759306521,0.41436787330947844,-0.0014858796234597915,0.20123417504255972,0.001724296336302611,-0.0014766673907777523,-0.025225584263961293,0.025327531381810278,0.00011024730292148075,11.034554234024041,-9.41011310603625,-5.671258404479857,-0.004237986944877,0.21978021978021978,12.307692307692308,-6.417582417582418,-4.8791208791208796,0.26373626373626374,0.2196699724772983,1.2731380736682674,2.992530688453833,0.7921375253589771,0.2679742506811407
153,0.3415833663672989,-9.212065330715073e-06,0.2264696570073164,0.34503109121951125,-0.001220388850047543,0.21631108286891934,0.0034477248522123416,-0.001211176784716828,-0.010158574138397047,0.010795850331757518,-0.00034122920042262047,-23.057729609050746,16.283947082716615,13.227884766224397,0.010790937329352171,0.21978021978021978,-21.186813186813186,16.615384615384617,13.054945054945055,0.26373626373626374,0.2201214489806424,1.8709164222375598,0.33143753266800147,-0.1729397112793425,0.2529453264069116
97,0.39606148669316005,-9.212291537021852e-06,0.2264592484121268,0.39726029485182646,-0.0014203631576173003,0.200624120519628,0.001198808158666409,-0.0014111508660802784,-0.02583512789249881,0.025901396120477642,3.380390376406014e-05,2.32680199710364,-1.747615935805305,-1.508314672966505,-0.0013108314784125662,0.21978021978021978,3.6043956043956045,1.4065934065934067,-0.6593406593406593,0.26373626373626374,0.21974641587645571,1.2775936072919643,3.154209342398712,0.8489740136258456,0.2650470952146763
142,0.3429322451008473,-9.21208789385385e-06,0.22646910636681677,0.3468426863850308,-0.0012273225077478512,0.21480683975584644,0.003910441284183497,-0.0012181104198539974,-0.011662266610970334,0.012360574684753012,-0.00032963908564877367,-22.45830115508712,15.927094997859792,12.847412034596708,0.010465180429736522,0.21978021978021978,-20.307692307692307,16.263736263736263,12.703296703296703,0.26373626373626374,0.22010985886586856,2.150608847394814,0.33664126587647125,-0.14411533130000542,0.2532710833065272
7,0.4022626869961522,-9.212282824959395e-06,0.2264592380591229,0.40381343892946064,-0.001445459938970073,0.20099693324975748,0.0015507519333084474,-0.0014362476561451136,-0.025462304809365427,0.02554988463953362,5.958751435654471e-05,5.497809014669709,-4.54130636462451,-2.9136656404966885,-0.002238870165380467,0.21978021978021978,6.857142857142857,-1.5824175824175823,-2.065934065934066,0.26373626373626374,0.21972063226586322,1.3593338424731476,2.9588887822069276,0.8477315745626224,0.26597513390164423
