step,time,target_x,target_y,target_z,ik_x,ik_y,ik_z,actual_x,actual_y,actual_z,pos_error,ik_error,ik_shoulder_pan,actual_shoulder_pan,ik_shoulder_lift,actual_shoulder_lift,ik_elbow_flex,actual_elbow_flex,ik_wrist_flex,actual_wrist_flex,ik_wrist_roll,actual_wrist_roll,ik_gripper,actual_gripper
10,20.0056369304657,0.25979405471234784,0.010479867852861981,0.17247532123874212,0.25981216513941635,0.010077435770776636,0.1724753201708578,0.25606655002807693,0.009270729178007212,0.17002065603791494,0.004624033818479606,0.0004028393827089028,-2.5763490554311064,-2.4175824175824174,-72.71199005367556,-74.15384615384616,64.96029180119365,63.86813186813187,14.90423574935334,19.560439560439562,-1.0452063092461312,-0.7912087912087912,0.0,0.9096816114359974
11,22.03417181968689,0.263967186769219,0.01154917132595109,0.16970102293001899,0.26398519624691663,0.011180136263251598,0.16970102195075615,0.2598641105948068,0.00943109714402856,0.16567666792985333,0.0061251045297622524,0.0003694742464496255,-2.7935429447580225,-2.4175824175824174,-70.57977205615836,-72.3076923076923,67.03159699518135,65.8021978021978,9.467846015897036,15.340659340659341,-1.4765176632762602,-0.7912087912087912,0.0,0.9096816114359974
12,24.025821208953857,0.2674228517441746,0.012276873543472847,0.16674424257838916,0.26744148198389056,0.01191114305122029,0.16674424160789528,0.2638971293633635,0.011058348425178565,0.16473395549424624,0.004237543619968757,0.0003662046952130945,-2.9157527349764494,-2.769230769230769,-68.45024900282421,-70.37362637362638,68.93972454000063,67.73626373626374,4.349591105713455,9.714285714285714,-2.0092917430042805,-1.3186813186813187,0.0,0.9096816114359974
13,26.017763137817383,0.2708936638756227,0.013438376103585786,0.16315400126941,0.270916313562098,0.013024053202489649,0.1631540001699724,0.26725163636528376,0.011644726937139593,0.1614253909246541,0.004412440984574837,0.00041494153162988844,-3.128697022847192,-2.857142857142857,-65.71005471005158,-68.26373626373626,70.54233863974429,69.75824175824175,-0.7897588338404652,4.527472527472527,-2.5233989799202075,-1.8461538461538463,0.0,0.9096816114359974
14,28.013765335083008,0.2739742319715097,0.01417752160699257,0.15976180560419878,0.2739963219512306,0.0137894516409531,0.15976180457442535,0.27051988613512,0.013663304695424995,0.15686473844638157,0.004537611960759542,0.0003886981679233937,-3.257550696312069,-3.2967032967032965,-62.84456099489598,-65.45054945054945,71.86390211830243,71.42857142857143,-5.689204997775473,-0.4835164835164835,-3.0056639622429446,-2.3736263736263736,0.0,0.9096816114359974
15,30.005669832229614,0.27731754278163995,0.01469438015309085,0.15639780632594835,0.27734015707106263,0.01430462117520738,0.156397805291693,0.2736570944185769,0.01392886729654964,0.1543166801497727,0.004279717083329738,0.0003904144809403598,-3.3202853002225114,-3.2967032967032965,-59.34513818264803,-62.54945054945055,72.7647096792001,72.57142857142857,-10.695314044612573,-5.406593406593407,-3.4614709045130923,-2.989010989010989,0.0,0.9096816114359974
16,32.004491090774536,0.28024332221620457,0.01516480636128697,0.15350409310336427,0.28026808108986134,0.014745848001345863,0.15350409199162612,0.27678490929937205,0.014169616568142014,0.15012422037747258,0.004937060083786749,0.0004196893007815783,-3.381670546105201,-3.2967032967032965,-56.004217313812134,-59.032967032967036,73.26463361361789,73.62637362637362,-14.985100116542528,-10.417582417582418,-3.5468417712971068,-3.4285714285714284,0.0,0.9096816114359974
17,34.02598810195923,0.2835334622733051,0.015474403944607099,0.1508227771857295,0.28355227474139577,0.015160934648662514,0.1508227763539147,0.28003644509224396,0.014356931849526392,0.15013310411330288,0.003735441338684274,0.0003140332919554036,-3.4340528780362556,-3.2967032967032965,-52.36018246658919,-55.78021978021978,73.09417923933769,73.62637362637362,-18.599659221086227,-14.725274725274724,-3.5210286429669724,-3.4285714285714284,0.0,0.9096816114359974
18,36.02189874649048,0.2872415971051295,0.016010594108418704,0.14832958545656294,0.28725346484642417,0.015818675395912262,0.14832958494729193,0.2831206520695364,0.014534617554498735,0.14639430626693442,0.004786021345116407,0.0001922852971337835,-3.5381500228909064,-3.2967032967032965,-48.33623823480516,-52.08791208791209,72.5704303401854,73.62637362637362,-22.248418976368807,-18.32967032967033,-3.394327440124805,-3.4285714285714284,0.0,0.9096816114359974
19,38.01384353637695,0.2909821808847477,0.01630315686535776,0.1460953109526357,0.2909923059572056,0.016140784008917025,0.14609531052176686,0.28609779239997746,0.016229459868806417,0.14103837671397124,0.007031021690453937,0.00016268823436618577,-3.5678062572701768,-3.6483516483516483,-44.43736147056743,-47.956043956043956,71.78166620125005,73.62637362637362,-25.449810167928174,-22.021978021978022,-3.103062879584959,-3.4285714285714284,0.0,0.9096816114359974
20,40.00976276397705,0.29464197364563605,0.016962697102414517,0.14389215904129082,0.2946650550560968,0.016598814734935338,0.14389215807570102,0.28893301879389427,0.01637393284997458,0.13547383068705626,0.010188575029114067,0.00036461367071469246,-3.629101713939962,-3.6483516483516483,-40.65283564277009,-44.0,70.89175001890696,73.36263736263736,-28.428901000795182,-25.01098901098901,-2.770846155593971,-3.1648351648351647,0.0,0.9096816114359974
21,42.00450849533081,0.29840616506383777,0.017675870557065352,0.14196952242500066,0.29844027031956405,0.017149523628926872,0.14196952102829868,0.2925990813722549,0.016559241583547893,0.13457294831445296,0.009469867466779624,0.0005274507154520881,-3.7070008479464023,-3.6483516483516483,-36.84712716755308,-40.30769230769231,69.882881086246,72.3956043956044,-31.438487091095038,-28.175824175824175,-2.457588364915316,-2.8131868131868134,0.0,0.9096816114359974
22,44.03038287162781,0.30299683892995477,0.018300253461374177,0.13984363524508772,0.303029167599734,0.017812286660083818,0.13984363395023044,0.29633931720698486,0.01674926207707343,0.13262698052889074,0.009940235161141784,0.0004890365447008177,-3.790045684485963,-3.6483516483516483,-32.284793747316385,-36.43956043956044,68.56467598242627,71.34065934065934,-35.07037314922663,-31.164835164835164,-2.31853070983222,-2.4615384615384617,0.0,0.9096816114359974
23,46.02209138870239,0.3073305057895794,0.01943846274660244,0.137724050028047,0.3073692290845793,0.018878647817106086,0.13772404854253517,0.3009934070514767,0.017450003166609676,0.13040453240207517,0.009883730580840404,0.0005611526074650868,-3.956575405409558,-3.7362637362637363,-27.92325180726961,-31.692307692307693,67.2373291021981,69.93406593406593,-38.55130703177774,-34.857142857142854,-2.2800331634896147,-2.4615384615384617,0.0,0.9096816114359974
24,48.01811623573303,0.3117356133020462,0.020204995700864228,0.1359790438957491,0.31178587112659595,0.01949055283369967,0.13597904199992017,0.30499926452866954,0.018532124279253416,0.12894150656120618,0.009884524537118659,0.0007162083910248351,-4.0235078433117195,-3.912087912087912,-23.882139575973337,-27.560439560439562,65.67414739523866,68.7032967032967,-41.440714658406954,-38.37362637362637,-2.1783073306660046,-2.4615384615384617,0.0,0.9096816114359974
25,50.00990128517151,0.3162119093831679,0.021650159397997804,0.13412833518323602,0.3162838970270282,0.020671058868499795,0.1341283325851176,0.3095128580372912,0.01884082098160315,0.12691144445569183,0.010239784326138722,0.0009817433818155264,-4.204701030139968,-3.912087912087912,-19.90806793383927,-23.428571428571427,63.94554595569747,67.03296703296704,-44.0645390272723,-41.0989010989011,-2.0484493949363434,-2.4615384615384617,0.0,0.9096816114359974
26,52.00598430633545,0.32109276484448257,0.023316711963387134,0.13222020388363143,0.3211779037446137,0.02222131426728744,0.13222020097690954,0.31395935238716577,0.02079370948045818,0.12459816360391167,0.0107399540427666,0.0010987013902532853,-4.4439705239776,-4.263736263736264,-15.851031168067763,-19.296703296703296,61.91208315284193,65.27472527472527,-46.457674782643615,-43.73626373626374,-2.0811532536583455,-2.10989010989011,0.0,0.9096816114359974
27,54.03024196624756,0.32599233573690106,0.024906929947302647,0.13047818261198366,0.32609001983315666,0.023708790297203297,0.13047817943262807,0.3189562421952772,0.02203093636053246,0.12368045298383668,0.010197405529594859,0.001202115137502051,-4.6606422733701605,-4.43956043956044,-11.861795026185895,-15.340659340659341,59.79816990517263,63.16483516483517,-48.83961711865454,-46.1978021978022,-2.1710244752960453,-2.10989010989011,0.0,0.9096816114359974
28,56.02639675140381,0.3306175111187082,0.0265848185812811,0.1293361623630016,0.330727704968175,0.025299658328664106,0.1293361589527301,0.3240309430404915,0.02330571536292348,0.12191114130081095,0.010453053847541447,0.00128987579222905,-4.900378823248547,-4.615384615384615,-8.3839795941691,-11.208791208791208,57.675964202396464,60.967032967032964,-50.74656436037404,-48.65934065934066,-2.0463949951940044,-2.10989010989011,0.0,0.9096816114359974
29,58.01805067062378,0.33538666084582797,0.02822474551602925,0.12831992676550513,0.3355024666922469,0.0269392878978957,0.12831992335444453,0.3283968332931765,0.025447997967643403,0.11998432504394965,0.011227211239825825,0.0012906635045952224,-5.14747164777803,-4.967032967032967,-5.082850537206283,-7.6923076923076925,55.38450757530861,58.94505494505494,-52.27130129008123,-50.505494505494504,-1.6185282250893431,-2.10989010989011,0.0,0.9096816114359974
30,60.01414370536804,0.33979663576127717,0.029610657400842844,0.12763655317680678,0.33990992688326577,0.028404028071003135,0.12763654997492305,0.33336341348163423,0.026742015992392697,0.11927743201241087,0.010931164579797559,0.0012119361443414054,-5.36344663931373,-5.142857142857143,-2.2864288709871987,-4.351648351648351,53.19011817613457,56.57142857142857,-53.330677941549006,-52.08791208791209,-1.0629160995955658,-1.7582417582417582,0.0,0.9096816114359974
31,62.006064653396606,0.3443173464839519,0.03132691069061284,0.12739003351263992,0.3444369930436572,0.030110199352617197,0.12739003028400275,0.3377966493881759,0.027993236514540297,0.11889506796190767,0.01121594016724422,0.0012225799684547766,-5.615820520546209,-5.318681318681318,0.23333831676278563,-1.6263736263736264,50.84287826544564,54.37362637362637,-53.92240564920535,-53.142857142857146,-0.5035990547867294,-1.2307692307692308,0.0,0.9096816114359974
32,64.00461554527283,0.34858428330055363,0.03288991843005679,0.12664586152057566,0.3487070852754544,0.03168841472460905,0.12664585833229317,0.3421141624049853,0.03065865501495172,0.11777188672153169,0.011206624360837816,0.0012077630062451612,-5.835397479891836,-5.758241758241758,2.8393740538293524,0.9230769230769231,48.61459799623068,52.08791208791209,-54.74956224704521,-53.582417582417584,-0.20642297466785584,-0.6153846153846154,0.0,0.9096816114359974
33,66.02618503570557,0.35295713743657364,0.034210089586137665,0.12637287225505045,0.35308379891560876,0.03300480950624119,0.12637286905674702,0.3464612159552908,0.03106049553268752,0.11685122773987693,0.011949002170300862,0.0012119171594118323,-5.99876475139007,-5.758241758241758,5.216915533838976,3.5604395604395602,46.27815605330191,49.89010989010989,-55.250014931886724,-54.46153846153846,0.0574170711473883,-0.3516483516483517,0.0,0.9096816114359974
34,68.02250099182129,0.35718871790713447,0.035714321990752015,0.12591076180783994,0.35732789101776063,0.03442808069743236,0.12591075839469967,0.35092875812302604,0.0324422493742944,0.11609627997775454,0.012092047357627372,0.0012937487466172203,-6.175096111285937,-5.934065934065934,7.72364469155333,6.021978021978022,43.96732438609849,47.51648351648352,-56.02490691538687,-54.9010989010989,0.15877714519025737,-0.08791208791208792,0.0,0.9096816114359974
35,70.01437139511108,0.36122299841604044,0.03704414231813115,0.12504877168239678,0.36137587448759845,0.03566224358947607,0.12504876801542208,0.3553211775686544,0.03388084597256884,0.11523630675018968,0.011879494986331805,0.0013903291658909345,-6.312459699266578,-6.1098901098901095,10.488447149680482,8.659340659340659,41.71531705709308,45.142857142857146,-57.29720783682943,-55.69230769230769,0.06046853606259804,-0.08791208791208792,0.0,0.9096816114359974
36,72.01005864143372,0.36565919518766926,0.038430434685153156,0.1246106681191781,0.3658165769306417,0.03704158177018977,0.12461066443374995,0.3590583369443703,0.035772557656997245,0.11429999748012358,0.012527791859381606,0.0013977415470811877,-6.464690325681536,-6.373626373626373,12.902538753791521,11.384615384615385,39.175342763864954,43.032967032967036,-57.70638633877619,-57.0989010989011,-0.00020617764781305685,-0.08791208791208792,0.0,0.9096816114359974
37,74.00476241111755,0.36997610494700117,0.039109014496891095,0.12520579848799784,0.3701292417703672,0.03776684532247937,0.1252057949264486,0.36365537869037134,0.03628608781898619,0.11338576682412062,0.013697943056354744,0.0013508771148495998,-6.508738383330407,-6.373626373626373,14.618373305317338,13.758241758241759,36.70744540221208,40.48351648351648,-57.336099071991526,-57.27472527472528,0.1541289892633829,-0.08791208791208792,0.0,0.9096816114359974
38,76.03081393241882,0.3743636649347388,0.03976990698734488,0.12543347713696312,0.37451467395984417,0.038453525829034496,0.12543347364384433,0.3678907987634583,0.036759215856289634,0.1147254680884364,0.012869487765301797,0.0013250143695938002,-6.5437327083819055,-6.373626373626373,16.43763605145997,15.340659340659341,34.16417642664214,38.10989010989011,-56.94214825083684,-57.0989010989011,0.30817412051366966,-0.08791208791208792,0.0,0.9096816114359974
39,78.02224898338318,0.37853596210551443,0.03993093196780337,0.12570411850660207,0.3786771452780785,0.03869244082652508,0.12570411522017044,0.37235759486516073,0.0372215975192769,0.11464277164922869,0.012956315417964012,0.0012465123325707025,-6.5030595556527455,-6.373626373626373,18.021866813159573,17.274725274725274,31.746855082004075,35.56043956043956,-56.33156566267754,-56.83516483516483,0.2662875285801291,0.17582417582417584,0.0,0.9096816114359974
40,80.01844429969788,0.38291348454353524,0.040063770038977646,0.1262265107347066,0.38305783934225535,0.038783864956477496,0.1262265073383799,0.3766186952175347,0.037697598115167444,0.11452853112708725,0.013493178614842234,0.0012880199253640346,-6.434580051783604,-6.373626373626373,19.651198791040215,18.945054945054945,29.16516371473003,33.0989010989011,-55.660684149696344,-56.21978021978022,0.20332100263091332,0.17582417582417584,0.0,0.9096816114359974
41,82.01027822494507,0.3864506580391235,0.039689601404303616,0.12670809872404543,0.386601567788039,0.03832092082886915,0.12670809509214612,0.38095036965396856,0.038181480931486586,0.11497609640754063,0.013044825718838639,0.0013769750433114472,-6.291614206272873,-6.373626373626373,21.000271719967134,20.615384615384617,27.068335342429847,30.54945054945055,-55.20173841054081,-55.69230769230769,0.08863073822810535,0.17582417582417584,0.0,0.9096816114359974
42,84.00468683242798,0.3906658466825586,0.039053948523855055,0.12777684927216915,0.3908242580883906,0.03756988213978935,0.12777684533408473,0.3843397087919146,0.03856009684867352,0.11550706388892214,0.013813455159353269,0.001492496970123232,-6.0924024979869085,-6.373626373626373,22.244346078506272,21.846153846153847,24.566960840735184,28.52747252747253,-54.10589003132535,-55.16483516483517,-0.06714128630230821,0.17582417582417584,0.0,0.9096816114359974
43,86.03060817718506,0.3946422747026057,0.038384259864681344,0.12796135856481625,0.3948006000907672,0.036854066124366716,0.1279613545043295,0.38865656448929276,0.03852336920467654,0.11587776405481486,0.013485597296685406,0.0015383627047777246,-5.906870906955395,-6.285714285714286,23.72968404742297,23.164835164835164,22.160686205413214,25.978021978021978,-53.34164873407851,-53.934065934065934,-0.24850269052248974,0.0,0.0,0.9096816114359974
44,88.02652263641357,0.3988172851437404,0.03715191382540315,0.12875504078393823,0.3989606638635061,0.035703670781388856,0.12875503694091386,0.3924716451955203,0.03787000128340402,0.11529269046175361,0.014900257452373401,0.00145532311595474,-5.653600697422,-6.1098901098901095,24.850915032193488,24.747252747252748,19.654279200673095,23.692307692307693,-51.88842517794145,-53.31868131868132,-0.4462592455062164,-0.17582417582417584,0.0,0.9096816114359974
45,90.01847553253174,0.4023993691679737,0.0366093849121566,0.129345177898754,0.40254485843158927,0.03509869591004804,0.12934517389002456,0.3968364120087065,0.03616501899150494,0.1164116332987411,0.01408618221335367,0.0015176786178026048,-5.500631732270559,-5.758241758241758,26.062458352555193,25.802197802197803,17.39872751573762,21.142857142857142,-50.957183983584095,-51.824175824175825,-0.594228066508694,-0.5274725274725275,0.0,0.9096816114359974
46,92.01435327529907,0.40625307970613656,0.036036330418270666,0.13043759804912453,0.40639271149530765,0.03454784105325856,0.13043759409930356,0.4004311971356192,0.036527538399250235,0.11706772161220119,0.014590723007584976,0.0014950242895407635,-5.358740657741787,-5.758241758241758,27.33654921265122,27.032967032967033,14.905364769452957,18.857142857142858,-49.95200922666181,-50.94505494505494,-0.5729976835442162,-0.5274725274725275,0.0,0.9096816114359974
47,94.00628399848938,0.41021679599449995,0.035089882586549444,0.13171879550038434,0.41034894133865274,0.03362729742388962,0.13171879161930222,0.404227151179693,0.035777988505938094,0.11737864789681782,0.01555600103033927,0.001468542730065758,-5.162323934164877,-5.582417582417582,28.696043097594817,28.263736263736263,12.2875388576102,16.483516483516482,-48.99373075385436,-49.8021978021978,-0.520615458593797,-0.5274725274725275,0.0,0.9096816114359974
48,96.03450012207031,0.41387918093161996,0.03414781785674128,0.13313649871514682,0.4140045805753991,0.03270750546445003,0.1331364948931672,0.4084272645339016,0.03504385006090853,0.11845115384994317,0.01569030337273879,0.0014457609961754645,-4.975501287167984,-5.406593406593407,29.82876148915318,29.75824175824176,9.822887709177314,13.758241758241759,-47.84935632011909,-48.92307692307692,-0.39684871913669745,-0.5274725274725275,0.0,0.9096816114359974
49,98.02657389640808,0.41727553795078276,0.03349629828318158,0.1346815757308768,0.4173943713469685,0.03209362738094815,0.13468157200878178,0.4119321466250858,0.034220717897191257,0.11887557059392884,0.016700491400731918,0.0014076956475159146,-4.842136506783456,-5.230769230769231,30.745114898729657,30.9010989010989,7.480285666984933,11.472527472527473,-46.476198069066065,-47.78021978021978,-0.2426421273309061,-0.5274725274725275,0.0,0.9096816114359974
50,100.02252078056335,0.4212070404045652,0.03274066721874154,0.13558948955355382,0.4213189579220155,0.03137595804392951,0.13558948593219317,0.4155006237786942,0.03335782938966602,0.12057419467111188,0.01607492333605123,0.0013692905690690686,-4.6878773133051945,-5.054945054945055,32.16690233170425,31.78021978021978,4.691507077729029,9.098901098901099,-45.22874220229167,-46.37362637362637,-0.1470852758087185,-0.3516483516483517,0.0,0.9096816114359974
51,102.01439952850342,0.4243868905150987,0.03188765088463031,0.13638534564061455,0.42449053352642807,0.03057981857100748,0.13638534217018103,0.4196918554951484,0.03255101222248888,0.12094113603322165,0.016155711451378802,0.0013119326333183082,-4.530740132191725,-4.8791208791208796,33.317755285842395,33.362637362637365,2.3868504957374466,6.197802197802198,-44.16153469243514,-45.142857142857146,-0.20729614234351687,-0.3516483516483517,0.0,0.9096816114359974
52,104.00635290145874,0.4277227077760676,0.03136198494621791,0.13650284751572633,0.4278238393166507,0.030051041902125934,0.13650284403703827,0.42271435531139323,0.03280903946779327,0.12175849806375623,0.01563884273086191,0.0013148381091852934,-4.410932678879768,-4.8791208791208796,34.66684692988084,34.417582417582416,-0.09003070203956197,4.0,-43.003073080856346,-44.08791208791209,-0.39118677116526,-0.3516483516483517,0.0,0.9096816114359974
53,106.00470972061157,0.4309370260358029,0.03067134673880282,0.1368089488516654,0.4310333955101483,0.02938190040229881,0.13680894543002048,0.42628795264080643,0.03131832547100542,0.12210031641133631,0.015439440831088657,0.001293042509092768,-4.2738114913026415,-4.615384615384615,35.96849599962112,35.73626373626374,-2.5438561536927873,1.4505494505494505,-41.84921837529456,-42.857142857142854,-0.588622857156365,-0.3516483516483517,0.0,0.9096816114359974
54,108.03072738647461,0.43386999676346916,0.030599786791487463,0.13660004870999154,0.43396569059753126,0.02930570272380828,0.13660004527604008,0.42944105425846735,0.03099404474119763,0.12154013107298314,0.015702614122400062,0.0012976173874106331,-4.2287999413511095,-4.527472527472527,37.4760242607033,37.142857142857146,-4.903265731092799,-0.9230769230769231,-41.1518255628906,-41.8021978021978,-0.7100413624009861,-0.5274725274725275,0.0,0.9096816114359974
55,110.02257370948792,0.4365863550728506,0.030104655298861534,0.13699300507713189,0.43668111208140187,0.028791649342688127,0.1369930015929698,0.4325198500732574,0.03126217125179773,0.12179355606542143,0.015776550838272743,0.0013164207274380664,-4.127402908916046,-4.527472527472527,38.66057466847049,38.637362637362635,-7.121820424714704,-3.3846153846153846,-40.179518519649086,-41.0989010989011,-0.659337536246425,-0.7032967032967034,0.0,0.9096816114359974
56,112.01481628417969,0.43854176326497346,0.02977714402366714,0.1367459150571,0.43863541431031927,0.028458252337374954,0.13674591155731966,0.43521946208176515,0.030252211322556198,0.12186175472718469,0.01525783742268364,0.0013222124634404472,-4.0612436677764565,-4.351648351648351,39.66053437250912,39.78021978021978,-8.750457538046538,-5.4945054945054945,-39.578814937500006,-40.13186813186813,-0.5839786254598254,-0.7032967032967034,0.0,0.9096816114359974
57,114.01053428649902,0.4413305058349904,0.029437972195637527,0.13738056654225736,0.44142167896024065,0.028129575141492814,0.1373805630703253,0.4371087785594537,0.03039599489958525,0.12175018258726122,0.016218806715381087,0.0013115698189858267,-3.9857399120817756,-4.351648351648351,40.91847272760143,40.747252747252745,-11.176266157165381,-7.076923076923077,-38.510154064050745,-39.604395604395606,-0.6319884777330385,-0.7032967032967034,0.0,0.9096816114359974
