idx,t_x,t_y,t_z,m_x,m_y,m_z,e_x,e_y,e_z,e_norm,t_q0,t_q1,t_q2,t_q3,t_q4,m_q0,m_q1,m_q2,m_q3,m_q4,e_q0,e_q1,e_q2,e_q3,e_q4
266,0.2767868005876868,-0.04049634865369743,0.2205102593696499,0.2811425449380959,-0.03380518499080852,0.20499067710377972,0.004355744350409085,0.00669116366288891,-0.015519582265870191,0.017452839703520975,9.45303109140934,-49.710954720485006,29.54828370845108,32.46572266028201,6.209526999532164,9.098901098901099,-49.582417582417584,34.72527472527472,33.62637362637363,-1218.4615384615386,-0.3541299925082413,0.12853713806742206,5.176991016823642,1.160650966091616,-1224.6710654610708
87,0.23656013114652102,0.024382754995634845,0.23065966217857303,0.2416813668796678,0.02984198450287544,0.2250899979363731,0.005121235733146767,0.005459229507240596,-0.005569664242199929,0.009330134083603848,-7.24460691960272,-68.02993606538905,32.942337166355934,45.23859605914787,5.3389522277525385,-6.989010989010989,-67.51648351648352,36.13186813186813,46.285714285714285,-1218.4615384615386,0.25559593059173125,0.5134525489055335,3.1895309655121977,1.0471182265664112,-1223.800490689291
76,0.2456700541722508,0.025629869002584054,0.2394571191676988,0.24955715591821553,0.030807545039203674,0.21833335496035214,0.0038871017459647383,0.00517767603661962,-0.021123764207346657,0.022093693747566225,-7.26946477817126,-64.11621316916647,31.15152739886539,40.69979557102037,5.354293658609922,-6.989010989010989,-63.824175824175825,36.13186813186813,44.527472527472526,-1218.4615384615386,0.28045378916027097,0.2920373449906464,4.980340733002741,3.8276769564521587,-1223.8158321201486
280,0.28304792472588175,-0.03062940922125494,0.22543338594356493,0.28534055616517606,-0.02447793375084562,0.20748770667299163,0.0022926314392943126,0.006151475470409323,-0.017945679270573306,0.019108747051069904,6.949591880221205,-47.794299274293024,28.23440889137873,30.368946484040453,6.137588713099339,6.813186813186813,-47.824175824175825,32.967032967032964,33.45054945054945,-1218.4615384615386,-0.13640506703439215,-0.02987654988280042,4.732624075654233,3.0816029665089992,-1224.599127174638
144,0.20681962826776812,-0.009347119828429076,0.23532256379097172,0.21259606396088943,-0.005864186742055816,0.23354163774004438,0.005776435693121307,0.0034829330863732607,-0.001780926050927334,0.006976369385274193,2.911130893051932,-80.06764351998217,32.692915789701246,55.77528102883479,5.755771435452105,3.5604395604395602,-80.0,35.51648351648352,56.92307692307692,-1218.4615384615386,0.6493086673876283,0.06764351998216966,2.8235677267822723,1.1477958942421296,-1224.2173098969906
178,0.21318988280887102,-0.03649843813743664,0.25873248551696654,0.2194902486235771,-0.02933474633443793,0.24164840836986473,0.006300365814706083,0.007163691802998709,-0.017084077147101806,0.01956728856064616,11.545695013475383,-75.11913780571868,29.43893553474969,47.88222414258332,6.187252706903281,10.76923076923077,-76.21978021978022,34.637362637362635,51.824175824175825,-1218.4615384615386,-0.7764642442446128,-1.1006424140615394,5.198427102612946,3.9419516815925064,-1224.648791168442
167,0.20901448058101213,-0.028305282474309162,0.2533643075986656,0.2173960146630628,-0.02555799587857907,0.24505555415213298,0.008381534082050668,0.002747286595730092,-0.00830875344653259,0.012117470076006888,9.16221624091429,-77.61552281485314,30.2791940652829,50.788951071700566,6.067317722833914,9.714285714285714,-77.36263736263736,34.54945054945055,51.824175824175825,-1218.4615384615386,0.5520694733714233,0.25288545221577863,4.270256484167646,1.0352247524752585,-1224.5288561843724
286,0.2847984091232858,-0.025921467872895218,0.2292285572190921,0.287157928416201,-0.024695070907148422,0.21354163741903714,0.0023595192929152242,0.0012263969657467962,-0.01568691980005496,0.01591071442847833,5.8188883266902645,-47.34931941801853,27.55914857510584,29.56833024534298,6.104863957663415,6.813186813186813,-47.2967032967033,32.0,32.21978021978022,-1218.4615384615386,0.9942984864965485,0.05261612131523208,4.440851424894159,2.651449974437238,-1224.566402419202
179,0.2136608265807054,-0.03719132205262801,0.2590408003807175,0.21981357415664232,-0.030829578441084228,0.25941466489595205,0.006152747575936923,0.006361743611543784,0.00037386451523457875,0.008858208576680017,11.732686500044728,-74.8654300036317,29.38025437895006,47.62674097296228,6.196633534557807,11.208791208791208,-74.72527472527473,31.824175824175825,48.48351648351648,-1218.4615384615386,-0.5238952912535204,0.14015527835697128,2.443921445225765,0.8567755105542005,-1224.6581719960964
188,0.2185205600135741,-0.04294147491987832,0.260290248041243,0.2223336319177216,-0.0351274553359459,0.2558530391566746,0.003813071904147508,0.007814019583932422,-0.004437208884568389,0.009761518431554138,13.169466889541228,-72.44551116516608,29.00646263844394,45.462494133720206,6.268593220987549,12.351648351648352,-73.4065934065934,31.824175824175825,48.48351648351648,-1218.4615384615386,-0.817818537892876,-0.9610822414273201,2.8177131857318862,3.021022349796276,-1224.730131682526
