idx,t_x,t_y,t_z,m_x,m_y,m_z,e_x,e_y,e_z,e_norm,t_q0,t_q1,t_q2,t_q3,t_q4,m_q0,m_q1,m_q2,m_q3,m_q4,e_q0,e_q1,e_q2,e_q3,e_q4
50,0.41635657138939997,0.04329010927613397,0.24378538491438215,0.4205098693729441,0.045349958912409775,0.21558864023126678,0.004153297983544135,0.0020598496362758054,-0.028196744683115366,0.028575326339150914,-6.539905226142506,15.497509589445434,-14.058053183382217,-13.076280276095487,-0.1423934709965056,-6.769230769230769,17.23076923076923,-11.164835164835164,-12.087912087912088,-0.3956043956043956,-0.22932554308826347,1.7332596413237962,2.893218018547053,0.988368188183399,-0.25321092460788996
235,0.4017547018899241,-0.04891533798163113,0.2183303136760492,0.40769936439023297,-0.04782155171986343,0.19331559787126473,0.005944662500308839,0.0010937862617676972,-0.025014715804784454,0.02573463400600722,7.669773695087141,7.020380474123329,-1.9386752276136803,-7.992832879742479,0.23334703729874345,7.384615384615385,10.813186813186814,-1.4065934065934067,-8.043956043956044,0.04395604395604396,-0.2851583104717559,3.7928063390634845,0.5320818210202736,-0.051123164213565,-0.1893909933426995
187,0.35563666492460794,-0.034993956640656174,0.246462689400929,0.3606764987311002,-0.03670380382489935,0.2326158406523412,0.005039833806492255,-0.0017098471842431767,-0.013846848748587798,0.014834376375729248,6.2965982287338464,-16.639416612264114,13.06424008714262,0.5954307059612879,0.20372062854344228,6.5054945054945055,-14.241758241758241,13.45054945054945,0.4835164835164835,-0.04395604395604396,0.20889627676065903,2.397658370505873,0.38630936340683064,-0.11191422244480437,-0.24767667249948624
4,0.4411834695492489,0.004174484181037386,0.22980492042472028,0.44646453181518286,0.003762190155654077,0.1986354545593151,0.0052810622659339446,-0.0004122940253833084,-0.03116946586540517,0.031616375620154444,-0.5952536350161431,29.832465039913426,-27.642632353819614,-15.671741246240241,-0.023131245719873173,-0.5274725274725275,32.35164835164835,-25.23076923076923,-14.813186813186814,-0.13186813186813187,0.06778110754361566,2.519183311734924,2.4118631230503844,0.8585544330534276,-0.1087368861482587
162,0.3429296168846091,-0.012444561229359677,0.2361045238562886,0.3471198669539881,-0.011348860872353147,0.22369853300116394,0.004190250069379009,0.00109570035700653,-0.012405990855124671,0.013140295430990583,2.338882980441628,-23.54008499173464,19.267244226544268,5.070558820554179,0.1058817319969623,2.10989010989011,-21.45054945054945,19.78021978021978,4.967032967032967,-0.13186813186813187,-0.22899287055151785,2.0895355411851924,0.5129755536755134,-0.10352585352121224,-0.23774986386509417
21,0.43660092560470976,0.021278711689406638,0.2418792203532806,0.4426694282497847,0.02047447078899567,0.21203847092904388,0.006068502645074969,-0.0008042409004109692,-0.02984074942423673,0.03046217086780357,-3.0620080059236257,27.90787634959143,-27.414647451757492,-15.966962011800103,-0.07232118349859623,-2.901098901098901,30.32967032967033,-24.87912087912088,-15.516483516483516,-0.13186813186813187,0.16090910482472465,2.421793980078899,2.5355265726366127,0.45047849531658635,-0.05954694836953564
239,0.40581064562220764,-0.047873770163567336,0.2153974117521246,0.41258307642319253,-0.046123889596266676,0.1866711225084438,0.0067724308009848855,0.00174988056730066,-0.028726289243680786,0.02956564889640604,7.426279139338727,9.133441681815661,-3.432416945497452,-8.658749354489373,0.2278211713895876,7.032967032967033,13.626373626373626,-3.076923076923077,-8.659340659340659,0.04395604395604396,-0.39331210637169445,4.492931944557965,0.3554938685743747,-0.0005913048512855568,-0.18386512743354363
147,0.34145708476067466,0.003130581696971827,0.22396304574499284,0.34527078743959966,0.003300115429189841,0.2111065472110801,0.0038137026789250017,0.000169533732218014,-0.012856498533912741,0.01341128720004534,-0.5952984543081177,-24.19884696368287,21.441259498412407,6.572366068075593,0.030639007347156327,-0.6153846153846154,-21.978021978021978,21.89010989010989,6.549450549450549,-0.13186813186813187,-0.020086161076497744,2.22082498566089,0.44885039169748353,-0.022915518625043596,-0.1625071392152882
215,0.3809641315932977,-0.04891659145499293,0.23459974652289148,0.3828825798043892,-0.04730415974034364,0.21062836762734605,0.0019184482110915502,0.0016124317146492886,-0.02397137889554543,0.024102020366078194,8.129698709008816,-3.6314131191268086,4.828408091939462,-4.577401436473463,0.24504349451193572,7.824175824175824,-2.4615384615384617,7.736263736263736,-3.6483516483516483,0.13186813186813187,-0.3055228848329916,1.169874657588347,2.9078556443242745,0.9290497881218145,-0.11317536264380385
11,0.4400383128115928,0.011407762485428578,0.23536223224530595,0.4453366991185309,0.01123914814497326,0.20496922574298732,0.00529838630693813,-0.00016861434045531767,-0.03039300650231863,0.03085184228702298,-1.6291182405589058,29.576984876271798,-28.280257574190518,-15.912907376281751,-0.043641345550319406,-1.5824175824175823,31.736263736263737,-25.582417582417584,-14.989010989010989,-0.13186813186813187,0.0467006581413234,2.1592788599919395,2.697839991772934,0.9238963872707622,-0.08822678631781247
